sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,label
0.310967,0.6869028,0.6062214,0.5437673,0.447252,0.5221781,0.4499066,0.4723592,0.4445073,4
0.310967,0.6869028,0.6062749,0.5437673,0.447252,0.5221781,0.4499066,0.4576077,0.4445073,4
0.310967,0.6869028,0.6062749,0.5437673,0.447252,0.5221781,0.4499066,0.4595879,0.4445073,4
0.310967,0.6869028,0.6062749,0.5437673,0.447252,0.5221781,0.4499066,0.4595879,0.4445073,4
0.310967,0.6869028,0.6062749,0.5437673,0.447252,0.5221781,0.4499066,0.3943125,0.4445073,4
0.310967,0.6869028,0.6062749,0.5437673,0.447252,0.5221781,0.4499066,0.4723592,0.4445073,4
0.310967,0.6869028,0.5565976,0.5080561,0.447252,0.5221781,0.4499066,0.3304469,0.4445073,4
0.310967,0.6869028,0.6062749,0.5437673,0.447252,0.5221781,0.4499066,0.4723592,0.4445073,4
0.3178887,0.6869028,0.6062749,0.5437673,0.447252,0.5221781,0.4499066,0.3283024,0.4445073,4
0.4597533,0.6869028,0.5087522,0.5437673,0.447252,0.5221781,0.4499066,0.4723592,0.4445073,5
0.4597533,0.6869028,0.5087522,0.5437673,0.447252,0.5221781,0.4499066,0.4723592,0.4445073,5
0.4597533,0.6869028,0.5087522,0.5437673,0.447252,0.5221781,0.4499066,0.4723592,0.4445073,5
0.4597533,0.6869028,0.5087522,0.5437673,0.447252,0.5221781,0.4499066,0.4723592,0.4445073,5
0.4597533,0.6869028,0.5087522,0.5437673,0.447252,0.5221781,0.4499066,0.4723592,0.4445073,5
0.4597533,0.6869028,0.5087522,0.5437673,0.447252,0.5221781,0.4499066,0.4723592,0.4445073,5
0.4597533,0.6869028,0.5087522,0.5437673,0.447252,0.5221781,0.4499066,0.4723592,0.4445073,5
0.4597533,0.6869028,0.5087522,0.5437673,0.447252,0.5221781,0.4499066,0.4723592,0.4445073,5
0.4597533,0.6869028,0.5087522,0.5437673,0.447252,0.5221781,0.4499066,0.4723592,0.4445073,5
0.4597533,0.6869028,0.5087522,0.5437673,0.447252,0.5221781,0.4499066,0.4723592,0.4445073,5
