sensor1,sensor2,sensor3,sensor4,sensor5,label
0.6831881,0.5707741,0.547636,0.5495803,0.6029549,0
0.6831881,0.6523405,0.547636,0.5474467,0.6224712,0
0.6831881,0.5718188,0.4299411,0.4325708,0.6224712,0
0.6831881,0.6314782,0.4299411,0.4321315,0.6224712,0
0.6831881,0.6523405,0.547636,0.4321315,0.6224712,0
0.6831881,0.6523405,0.4298208,0.4387898,0.6224712,0
0.6837093,0.6523405,0.547636,0.4321315,0.6224712,0
0.6831881,0.5718188,0.4308859,0.4509916,0.533044,0
0.6831881,0.5707741,0.4324115,0.4321315,0.5306547,0
0.6832322,0.6314782,0.547636,0.4321315,0.6224712,0
0.7355693,0.6523405,0.547636,0.5495803,0.6224712,1
0.7355693,0.6523405,0.547636,0.5495803,0.6224712,1
0.7355693,0.6523405,0.547636,0.5495803,0.6224712,1
0.7355693,0.6523405,0.547636,0.5495803,0.6224712,1
0.7355693,0.6523405,0.547636,0.5495803,0.6224712,1
0.7355693,0.6523405,0.547636,0.5495803,0.6224712,1
0.7355693,0.6523405,0.547636,0.5495803,0.6224712,1
0.7355693,0.6523405,0.547636,0.5495803,0.6224712,1
0.7355693,0.6523405,0.547636,0.5495803,0.6224712,1
0.7355693,0.6523405,0.547636,0.5495803,0.6224712,1
0.6831881,0.5707741,0.4298208,0.5495803,0.6224712,2
0.6831881,0.5707741,0.4298208,0.5495803,0.6224712,2
0.6831881,0.5707741,0.4298208,0.5495803,0.6224712,2
0.6831881,0.5707741,0.4298208,0.5495803,0.6224712,2
0.6831881,0.5707741,0.4298208,0.5495803,0.6224712,2
0.6831881,0.5707741,0.4298208,0.5495803,0.6224712,2
0.6831881,0.5707741,0.4298208,0.5495803,0.6224712,2
0.6831881,0.5707741,0.4298208,0.5495803,0.6224712,2
0.6831881,0.5707741,0.4298208,0.5495803,0.6224712,2
0.6831881,0.5707741,0.4298208,0.5384524,0.6224712,2
0.6831881,0.6523405,0.547636,0.4321315,0.5306547,3
0.6831881,0.6523405,0.547636,0.4321315,0.5306547,3
0.7355693,0.6523405,0.547636,0.4321315,0.5306547,3
0.6831881,0.571546,0.547636,0.4321315,0.5306547,3
0.6831881,0.6523405,0.547636,0.4321315,0.5306547,3
0.6831881,0.6523405,0.547636,0.4321315,0.5306547,3
0.6831881,0.6523405,0.547636,0.4321315,0.5306547,3
0.6837093,0.6523405,0.547636,0.4321315,0.5306547,3
0.6831881,0.6523405,0.547636,0.4321315,0.5306547,3
0.6831881,0.6507101,0.547636,0.4321315,0.5306547,3
0.6831881,0.6523405,0.547636,0.4321315,0.5306547,4
0.6831881,0.6523405,0.547636,0.4321315,0.5306547,4
0.6831881,0.6523405,0.547636,0.4321315,0.5306547,4
0.6831881,0.6523405,0.547636,0.4321315,0.5306547,4
0.6831881,0.6523405,0.547636,0.4321315,0.5306547,4
0.6831881,0.6246116,0.547636,0.4321315,0.5306547,4
0.6831881,0.6354535,0.547636,0.4321315,0.5306547,4
0.6831881,0.6523405,0.4298208,0.4321315,0.5306547,4
0.6831881,0.6523405,0.547636,0.4321315,0.5306547,4
0.6831881,0.6255656,0.547636,0.4321315,0.5306547,4
0.6831881,0.5707741,0.4298208,0.5495803,0.6224712,5
0.6831881,0.5707741,0.4300047,0.5495803,0.6224712,5
0.6831881,0.5707741,0.4300047,0.5495803,0.6224712,5
0.6831881,0.5707741,0.4323269,0.5495803,0.6224712,5
0.6831881,0.5707741,0.4660026,0.5495803,0.6224712,5
0.6831881,0.5707741,0.437786,0.5495803,0.6224712,5
0.6831881,0.5707741,0.437786,0.5495803,0.6224712,5
0.6831881,0.5707741,0.487054,0.5495803,0.6224712,5
0.6831881,0.5707741,0.437786,0.5495803,0.6224712,5
0.6831881,0.5707741,0.4324115,0.5495803,0.6224712,5
